date,beta,r2
2018-09-13,1.052962442691089,0.3601862447146099
2018-09-14,1.0188382359172146,0.3376368634216459
2018-09-17,1.019178397375929,0.3377215108071201
2018-09-18,0.985369301666141,0.3145874085113618
2018-09-19,1.0052281927816051,0.32585618819783657
2018-09-20,1.1225324246963413,0.34620765508725904
2018-09-21,1.1462245635710813,0.3708854808286448
2018-09-24,1.0767701851630607,0.32796723870999467
2018-09-25,1.1105061350166037,0.34272667110389265
2018-09-26,1.1130631300678184,0.3493728936800874
2018-09-27,1.0970766744540805,0.34407711515601513
2018-09-28,1.1329961478196597,0.36292412961509934
2018-10-01,1.1641212605551847,0.36871235678918013
2018-10-02,1.1401745257843854,0.3479540550750041
2018-10-03,1.0872316776719884,0.3077269490482032
2018-10-04,1.1031830523546973,0.31390410355549503
2018-10-05,1.1138735132607578,0.319274970854434
2018-10-08,1.076725394897129,0.29990495696223185
2018-10-09,1.072361012655882,0.29289978336070854
2018-10-10,1.0611849412152456,0.28811485492056266
2018-10-11,0.9983389558587444,0.41916376666711275
2018-10-12,0.9005914773821029,0.41170678435742636
2018-10-15,0.9417006351689785,0.4491297361730815
2018-10-16,0.9389515405816907,0.4546754047080894
2018-10-17,0.9474696562768394,0.49847684320737295
2018-10-18,0.9340298499406771,0.49572019243853493
2018-10-19,0.8908758021344902,0.4897110942956808
2018-10-22,0.88467232558881,0.4922691297528804
2018-10-23,0.8950136690185111,0.5007185994885898
2018-10-24,0.9267945712728911,0.5078149936220955
2018-10-25,0.8856559770204991,0.5426139506338981
2018-10-26,0.8867465962444123,0.5633360069107982
2018-10-29,0.8636175424885465,0.5616826098446019
2018-10-30,0.8873691108967592,0.5601963824224672
2018-10-31,0.8982694340788867,0.57991232744002
2018-11-01,0.9065737333939514,0.5902425856965166
2018-11-02,0.9478007582582538,0.5899850161121565
2018-11-05,0.9416181321357575,0.5853471429077846
2018-11-06,0.9377431375340486,0.5888152206597335
2018-11-07,0.939330482729894,0.5931345735016198
2018-11-08,0.9932662819662125,0.6736885161606934
2018-11-09,0.9837096697081524,0.6708243025924706
2018-11-12,0.9793116548129741,0.670754719280789
2018-11-13,0.9344695567091417,0.6467499841506177
2018-11-14,0.9289298009831892,0.6540132570689297
2018-11-15,0.9214827289368634,0.6551951319184199
2018-11-16,0.9158083058012062,0.6566641627155723
2018-11-19,0.9165723810734419,0.6686923474940213
2018-11-20,0.9020993081930612,0.6684493228085411
2018-11-21,0.9011435204206383,0.6756206293791918
2018-11-23,0.9136219093144919,0.6675777057599122
2018-11-26,0.9110357777041251,0.6644793686832329
2018-11-27,0.8837377728505833,0.6674166858464456
2018-11-28,0.8910585990891854,0.6620485211474035
2018-11-29,0.8845586636652321,0.6939523485721751
2018-11-30,0.883839788969667,0.6949222184943104
2018-12-03,0.8769269922407078,0.6876162041659366
2018-12-04,0.8724435169873181,0.6929419845638229
2018-12-06,0.8223562023349924,0.6818366983853158
2018-12-07,0.8230667473881084,0.6799144306261812
2018-12-10,0.8376092277924365,0.6965762115077477
2018-12-11,0.8468993010165948,0.7117557642546126
2018-12-12,0.8473174887620586,0.7130795837378161
2018-12-13,0.8555460058306694,0.7138287974777945
2018-12-14,0.8499185299174872,0.6977634297095461
2018-12-17,0.8220132414185055,0.6735221369984454
2018-12-18,0.837545933265681,0.6806535843807683
2018-12-19,0.8364623282980136,0.6781780124363755
2018-12-20,0.8367686965414334,0.6861520269276291
2018-12-21,0.8359694517321723,0.691764610835466
2018-12-24,0.8471582563694886,0.7013454370394305
2018-12-26,0.8100673045803569,0.6732983863538358
2018-12-27,0.7638041550841261,0.6898025408162884
2018-12-28,0.7574940716754723,0.6809532581010604
2018-12-31,0.7566223810114038,0.6832342403272028
2019-01-02,0.7545170678139081,0.6852347454108969
2019-01-03,0.7519457949943548,0.6876119626807085
2019-01-04,0.7387403200057078,0.6846364091555202
2019-01-07,0.7463032658372313,0.7083960251065398
2019-01-08,0.7466492426422935,0.7098763763229021
2019-01-09,0.7302517029755511,0.6937818181858291
2019-01-10,0.7344770467890887,0.6899236610634101
2019-01-11,0.7302117910812853,0.6839158531184653
2019-01-14,0.7300161224449023,0.6829264132665092
2019-01-15,0.726502661650575,0.6732196245439075
2019-01-16,0.7124168463206526,0.6528620746973686
2019-01-17,0.7102417758695246,0.6489018057551786
2019-01-18,0.7147424344571623,0.6498852601296901
2019-01-22,0.7031880755491364,0.6367591057369022
2019-01-23,0.701690791102959,0.6555473161198782
2019-01-24,0.6945202642840949,0.6310429122135341
2019-01-25,0.6951815830578874,0.6023027007051597
2019-01-28,0.6977285417208225,0.5997504409594446
2019-01-29,0.6903351879803272,0.6191081803420484
2019-01-30,0.6881819082470504,0.6082499672519384
2019-01-31,0.6782189620521151,0.6009509039952196
2019-02-01,0.6693315025350958,0.609697823154918
2019-02-04,0.6699987728664322,0.6094891640338783
2019-02-05,0.6617507687572475,0.6043821119555293
2019-02-06,0.6603899018439059,0.6038048536939693
2019-02-07,0.6399057498698612,0.5857241040403388
2019-02-08,0.6437972703977105,0.5915094433527042
2019-02-11,0.639463433527132,0.5865074438620593
2019-02-12,0.6508924720033378,0.5884160145520788
2019-02-13,0.6490063699624141,0.5901065978488933
2019-02-14,0.6485540467474133,0.588348995940511
2019-02-15,0.647967041922421,0.5803709032088672
2019-02-19,0.6355422075746368,0.5626900709351527
2019-02-20,0.6342092136457238,0.5538350453427848
2019-02-21,0.6223250189445901,0.534283934210604
2019-02-22,0.6161728878570274,0.5418197755702562
2019-02-25,0.6189934501600702,0.5424636946802001
2019-02-26,0.6255543799221287,0.5438732048594943
2019-02-27,0.6222264726877139,0.5540442560420211
2019-02-28,0.6130764480629063,0.5316627930964661
2019-03-01,0.6136390168616747,0.5299721588768016
2019-03-04,0.6135463014126086,0.5299294632947105
2019-03-05,0.6101145223372825,0.5229665112491928
2019-03-06,0.6293969966464952,0.5086827743333426
2019-03-07,0.6362397892468348,0.5085216515239033
2019-03-08,0.6190064119209632,0.48003918479841967
2019-03-11,0.6194763968906514,0.4806392348257149
2019-03-12,0.6391053642606124,0.49074626808310595
2019-03-13,0.6357659817086055,0.49370879813420987
2019-03-14,0.6352582007868687,0.50702173949488
2019-03-15,0.664167094579982,0.5255243103960849
2019-03-18,0.6286881544343466,0.4953212699732936
2019-03-19,0.6278480113835454,0.49432349826142596
2019-03-20,0.6201986566096724,0.47662916971515
2019-03-21,0.6088437137285303,0.4532071091079013
2019-03-22,0.5441610467325885,0.36376471313980796
2019-03-25,0.6291775861869423,0.4221373323662482
2019-03-26,0.6608658422606155,0.34833777262611676
2019-03-27,0.6766006671375716,0.36736018876628784
2019-03-28,0.6902575449798906,0.3759762840870102
2019-03-29,0.6993920557536764,0.3757438983778837
2019-04-01,0.6991150579850101,0.3782089443797876
2019-04-02,0.7515763324821377,0.38001653797127777
2019-04-03,0.7029953670547348,0.2868857478712429
2019-04-04,0.6995996247915846,0.2825607833250835
2019-04-05,0.6895519583985106,0.272124293116603
2019-04-08,0.6939314756585396,0.27218156707738317
2019-04-09,0.6902024278055344,0.27330337524277426
2019-04-10,0.7036706949128407,0.2847893581401896
2019-04-11,0.7056350010141921,0.27677814754214924
2019-04-12,0.7693405558691875,0.3126088128946848
2019-04-15,0.7538784592841616,0.3020231312885686
2019-04-16,0.7287468056862125,0.2871402134203932
2019-04-17,0.7854975163413822,0.3160358841376628
2019-04-18,0.7567247100261002,0.2791871481630004
2019-04-22,0.7541600165886089,0.28220834936500405
2019-04-23,0.765684856300343,0.32035125294709255
2019-04-24,0.7719980992391562,0.32446924197876825
2019-04-25,0.7790355509789471,0.32016106010377565
2019-04-26,0.8003536767794579,0.34202669406244435
2019-04-29,0.8421974847325693,0.3474885421122357
2019-04-30,0.8009725765598716,0.32945441777581874
2019-05-01,0.7994936536106481,0.32750439302097134
2019-05-02,0.8093198812597384,0.34215048015224336
2019-05-03,0.8087606887559002,0.3426127086200461
2019-05-06,0.8312240425318831,0.3610238009633384
2019-05-07,0.8516325898565188,0.3483938621659428
2019-05-08,0.6884058965673916,0.2659452455441653
2019-05-09,0.6940585316947209,0.27292551508084106
2019-05-10,0.7095119292103798,0.26791628826761926
2019-05-13,0.7193628685676848,0.2734377710389507
2019-05-14,0.8233625213375401,0.3974864342067148
2019-05-15,0.8840320529679692,0.44373163954959594
2019-05-16,0.875286840454394,0.44324379072794695
2019-05-17,0.8785142964198849,0.45598420628643643
2019-05-20,0.909867445506324,0.4797449491563701
2019-05-21,0.8946744993677409,0.473352476077911
2019-05-22,0.9087174440463353,0.485531004234631
2019-05-23,0.8993314405641903,0.47459677036180115
2019-05-24,0.9296128767004781,0.5025525385441967
2019-05-28,0.92847928268586,0.5028780130562189
2019-05-29,0.8753717419114659,0.43991088441962223
2019-05-30,0.8861528165989783,0.4497175402916993
2019-05-31,0.8938771019684271,0.45738923073829263
2019-06-03,0.8522738527721307,0.4474220321563932
2019-06-04,0.8182961799418137,0.4055612512082084
2019-06-05,0.7798243934821341,0.4095940860221773
2019-06-06,0.7168234938189189,0.3645885524773076
2019-06-07,0.7003819440052672,0.35375360428242075
2019-06-10,0.7208703264230147,0.3641963055679637
2019-06-11,0.71510090396004,0.36225517322012724
2019-06-12,0.7194000510653256,0.36425613768672016
2019-06-13,0.7163772129182682,0.36347130445731557
2019-06-14,0.723121933618712,0.3676847875763184
2019-06-17,0.7341994192114163,0.3756061281372364
2019-06-18,0.7972187754425468,0.43979346584239565
2019-06-19,0.7929374445806998,0.41221815581420695
2019-06-20,0.7918901037515371,0.4120263731628304
2019-06-21,0.8058489568650137,0.4202786124472093
2019-06-24,0.7970455547527558,0.4146174429418491
2019-06-25,0.7896508714799502,0.4156673371378994
2019-06-26,0.8036438208718448,0.42933988363973674
2019-06-27,0.8070603927030037,0.42197638977504714
2019-06-28,0.8115195786484414,0.4241766572948349
2019-07-01,0.8086530612906498,0.4236823414906694
2019-07-02,0.8036328241529509,0.42770351883512214
2019-07-03,0.7942673192875187,0.42545873791657596
2019-07-05,0.7990567013862255,0.4324467586026498
2019-07-08,0.7926229166134167,0.42746686207148277
2019-07-09,0.7810977625546935,0.4280432569244611
2019-07-10,0.7780739224871867,0.4358913704103242
2019-07-11,0.7884080929239126,0.4459330257571995
2019-07-12,0.7884176671855859,0.4481269176225904
2019-07-15,0.7783750944096786,0.4359134759990074
2019-07-16,0.7845488999059311,0.44143871435563453
2019-07-17,0.785339757899415,0.44528864766937226
2019-07-18,0.7675805978615029,0.43175236510257453
2019-07-19,0.767336357263346,0.426555998309616
2019-07-22,0.7647365305421154,0.42848534369889935
2019-07-23,0.763403885595215,0.42967731223607664
2019-07-24,0.7397558175855531,0.40027897621920705
2019-07-25,0.7374341217933265,0.3997510494326928
2019-07-26,0.7416142275936035,0.40437728631965353
2019-07-29,0.7372348766330641,0.3985187770577162
2019-07-30,0.7328089866702137,0.39668066955186954
2019-07-31,0.7225922330710266,0.38062660907060175
2019-08-01,0.6510313646387462,0.33412023264400714
2019-08-02,0.7165471416371045,0.3819521069674122
2019-08-05,0.69919654716811,0.3725592372025348
2019-08-06,0.8119910885813877,0.4908861979756092
2019-08-07,0.8125328426342293,0.50158685004013
2019-08-08,0.7563632284735231,0.38911352093028695
2019-08-09,0.7609023074859251,0.4096221267322395
2019-08-12,0.7670944151373156,0.4161546535446632
2019-08-13,0.7687884378419081,0.4217798519511162
2019-08-14,0.7427836171836213,0.42158696069101276
2019-08-15,0.7726015295665046,0.4845609067416474
2019-08-16,0.7595756144882334,0.46839725800458065
2019-08-19,0.7711486091210384,0.4888468818324009
2019-08-20,0.7485108742245022,0.48152558392952105
2019-08-21,0.7411005566638413,0.47845455685044014
2019-08-22,0.7881187693593363,0.5355081795503405
2019-08-23,0.7853038845940987,0.5206562136308066
2019-08-26,0.8036814627950362,0.5638098818486386
2019-08-27,0.8329358907989286,0.5722468920090995
2019-08-28,0.8466519225979487,0.6036652467617923
2019-08-29,0.8664543820914152,0.6000180769758079
2019-08-30,0.8697127225336514,0.6117617828491038
2019-09-03,0.8789865157176769,0.6206075670376765
2019-09-04,0.8528031737882072,0.5994413295750274
2019-09-05,0.8643621973492235,0.6108149737291344
2019-09-06,0.8396504139900103,0.5923395201592141
2019-09-09,0.8373536569340378,0.5837680012386619
2019-09-10,0.8333646369319033,0.5835401214422453
2019-09-11,0.8322139537921942,0.5833869612743405
2019-09-12,0.8400459653522454,0.5881269209225524
2019-09-13,0.8222093140874407,0.5744121720911736
2019-09-16,0.8215866757601298,0.5736741692241576
2019-09-17,0.80718165005818,0.5601937662800368
2019-09-18,0.809370634645552,0.5566520427066124
2019-09-19,0.8094541362679321,0.5565086804241763
2019-09-20,0.8018580581165152,0.526772128405171
2019-09-23,0.8004319947257931,0.5269710732403085
2019-09-24,0.7982923931105981,0.525747089144235
2019-09-25,0.8061708659684905,0.531618027687315
2019-09-26,0.7958200702724086,0.5143586436979719
2019-09-27,0.7988536741542294,0.5116716164253114
2019-09-30,0.812488875904911,0.49660494721409754
2019-10-01,0.8148680300864884,0.4986031824422368
2019-10-02,0.8056191187021919,0.4963468441865395
2019-10-03,0.8132159411158917,0.5139163366104771
2019-10-04,0.8221699662947496,0.5207508462120578
2019-10-07,0.8494550732465137,0.5372394783602785
2019-10-08,0.8578989412509674,0.546853998130298
2019-10-09,0.8476784186117421,0.5495998612283073
2019-10-10,0.8459332840186027,0.5520506498331438
2019-10-11,0.8490722732433418,0.5574607809523864
2019-10-14,0.8400444097236883,0.5549537107649929
2019-10-15,0.8411098665530752,0.5539014821842329
2019-10-16,0.8123903696352657,0.5165678089842268
2019-10-17,0.8274000358935576,0.5341778260233889
2019-10-18,0.8307017220978941,0.5350328791830317
2019-10-21,0.8240983642635762,0.5272408505506543
2019-10-22,0.8342348889631603,0.5323955050305709
2019-10-23,0.8407712551482699,0.5277054963453494
2019-10-24,0.8347972807982866,0.5278523045889953
2019-10-25,0.8661784160043422,0.5630418783846014
2019-10-28,0.873970037675149,0.5644313896987405
2019-10-29,0.885250796043131,0.5743174808866252
2019-10-30,0.8302013048949168,0.5075511983714678
2019-10-31,0.8171407372352183,0.4666047692438272
2019-11-01,0.8169405043808895,0.5115473047946146
2019-11-04,0.7990820541255799,0.48746318199308103
2019-11-05,0.7973637327543126,0.4798010640660946
2019-11-06,0.8045347962557199,0.4758230416918561
2019-11-07,0.8086445762843453,0.46575274966002034
2019-11-08,0.8041025366947654,0.4031820404382416
2019-11-11,0.8071630685530078,0.40728773139778685
2019-11-12,0.778003144091269,0.3681568166809668
2019-11-13,0.7625249736585656,0.3466304780918129
2019-11-14,0.782114867133196,0.3561759036537385
2019-11-15,0.7617222044551721,0.3417988328831071
2019-11-18,0.7602562362394243,0.3490928341402323
2019-11-19,0.7278408684084677,0.27106788828013195
2019-11-20,0.6737413029596959,0.24349784268739338
2019-11-21,0.6781990617314303,0.24467471853580947
2019-11-22,0.6791215600868217,0.24268744143681087
2019-11-25,0.6836474418774258,0.23446497699199598
2019-11-26,0.7253530007410822,0.24863082006750237
2019-11-27,0.765369367844929,0.27219553274951924
2019-11-29,0.7476105207810572,0.25151344070401593
2019-12-02,0.7822777554278226,0.2600475942870074
2019-12-03,0.7477569270503164,0.2526935622239195
2019-12-04,0.7024102552250556,0.22689167336199
2019-12-05,0.7052173033739593,0.232186192939429
2019-12-06,0.6761041160070194,0.21735477391760127
2019-12-09,0.6961699699407602,0.23439616192523638
2019-12-10,0.7014797501062893,0.23838565538923717
2019-12-11,0.7210555969113057,0.24916355932471757
2019-12-12,0.725498973108769,0.2475268066192362
2019-12-13,0.7302049660694216,0.2549272308504993
2019-12-16,0.7374264378586317,0.2752961075274095
2019-12-17,0.787051271083732,0.2872005468559802
2019-12-18,0.7833517629940405,0.28437414077131884
2019-12-19,0.7707204128684499,0.27089468903868397
2019-12-20,0.7900195737238714,0.2849716060010191
2019-12-23,0.7801728088178761,0.2827383544026544
2019-12-24,0.7223588370262256,0.26615391416368406
2019-12-26,0.7166629270930781,0.26249734048103346
2019-12-27,0.7525316540723499,0.26637318162159873
2019-12-30,0.7116118855930451,0.20637510853044272
2019-12-31,0.6978206864942066,0.20293127166464497
2020-01-02,0.5867627296380333,0.1492127030224093
2020-01-03,0.6234074922505062,0.1636496992980192
2020-01-06,0.6455811034097434,0.1511338272059899
2020-01-07,0.6305612863825981,0.1385673533255215
2020-01-08,0.6499901482238789,0.14608692298620374
2020-01-09,0.6852803491831181,0.15186798359582965
2020-01-10,0.6624957988417228,0.14541191732119474
2020-01-13,0.7888841012731702,0.20709997398602098
2020-01-14,0.8208990292761503,0.2190367556043047
2020-01-15,0.7915130156797515,0.20401699926628225
2020-01-16,0.8329437806331588,0.2189034836318383
2020-01-17,0.8105876631265014,0.21459357877659568
2020-01-21,0.7601408116493609,0.19623857615947815
2020-01-22,0.7816806696304207,0.20833616401673294
2020-01-23,0.7880117814561509,0.21031003565920015
2020-01-24,0.8119009998846086,0.2277009497908583
2020-01-27,0.7524307673308877,0.21300012139647162
2020-01-28,0.9003310077478057,0.31840654899634924
2020-01-29,0.9802439984854445,0.4097071389208078
2020-01-30,0.9775025394542955,0.4046964937638211
2020-01-31,0.9931723495321592,0.38335851204629245
2020-02-03,0.997350355376504,0.452312648653161
2020-02-04,1.0106348493062782,0.4622078749521813
2020-02-05,1.1203107925551514,0.517715909790086
2020-02-06,1.1178512085645003,0.533944828251335
2020-02-07,1.1159570081116346,0.5328198471756791
2020-02-10,1.1522420983125414,0.5604244563146406
2020-02-11,1.137291158223526,0.569714992243505
2020-02-12,1.1387158484914135,0.523010823570148
2020-02-13,1.1659630899007603,0.5254826358275542
2020-02-14,1.185626319897733,0.5297471416315018
2020-02-18,1.1821113974990365,0.5361360653560969
2020-02-19,1.174055072277675,0.5322679485482946
2020-02-20,1.225392350756581,0.411553233355891
2020-02-21,1.2041500855219947,0.4015536239214915
2020-02-24,1.2068510496784584,0.41927861206563266
2020-02-25,1.1826731431402755,0.5089233379371377
2020-02-26,1.1461094846561053,0.5521195174902569
2020-02-27,1.1519607908409828,0.5469535881019238
2020-02-28,1.0796868483099564,0.6041250274973715
2020-03-02,1.0861460656182573,0.6068791629541824
2020-03-03,0.896778477782757,0.525790545810487
2020-03-04,0.7986593652167924,0.45623078366746594
2020-03-05,0.8070905193427259,0.506665896535287
2020-03-06,0.7696902694358518,0.4999806805407704
2020-03-09,0.7966348079413577,0.5080841732671975
2020-03-10,1.046613153212565,0.6797650146098073
2020-03-11,0.9647032858913966,0.6554960142164995
2020-03-12,1.000928369250997,0.6884030477540537
2020-03-13,1.112876384527383,0.777935300990234
2020-03-16,1.0226934309987872,0.7656087831868136
2020-03-17,1.0392046894882863,0.8154962736924719
2020-03-18,1.0603104412280664,0.8257190607722575
2020-03-19,1.104523166287628,0.8159789955031562
2020-03-20,1.1071066132318221,0.8126208656440392
2020-03-23,1.076010792921728,0.7881494695435876
2020-03-24,1.0810017698460528,0.7886706749527808
2020-03-25,1.0991594911683564,0.8134817260846378
2020-03-26,1.1081098478538969,0.8095175806082057
2020-03-27,1.0845413424523185,0.8051869838466797
2020-03-30,1.095664054327319,0.8029922029550954
2020-03-31,1.0818161726142843,0.7962003165870295
2020-04-01,1.079823399940215,0.7944973106404707
2020-04-02,1.0745437821062893,0.7961245642330064
2020-04-03,1.0687825468692016,0.7940369980362951
2020-04-06,1.0674438270978963,0.7932824353447299
2020-04-07,1.0643609752440009,0.80194188897344
2020-04-08,1.065285779692639,0.8002239986792067
2020-04-09,1.0613077701015778,0.8013998734222781
2020-04-13,1.0619982517460964,0.8027423591679006
2020-04-14,1.0619188078242185,0.8027358045155866
2020-04-15,1.0563862446504817,0.8012635659036775
2020-04-16,1.058030649929743,0.8021544201905086
2020-04-17,1.0574409755053464,0.8018142241168735
2020-04-20,1.057220935146785,0.8033930839728853
2020-04-21,1.0561453265105745,0.8032812449953423
2020-04-22,1.0576865751965325,0.8058338859414942
2020-04-23,1.0572322882055565,0.8067068569467365
2020-04-24,1.056021871197034,0.80646962251944
2020-04-27,1.0510665400097066,0.8012937560600966
2020-04-28,1.0532409725351348,0.8032289092205259
2020-04-29,1.0532606569222485,0.7986137402689854
2020-04-30,1.0569752520791817,0.7999895136190198
2020-05-01,1.05497033707716,0.7991436748992871
2020-05-04,1.05646598740457,0.8001322160843557
2020-05-05,1.056666935944523,0.8000954316782206
2020-05-06,1.0565847714419214,0.8004429674909918
2020-05-07,1.05618352813736,0.7981617973229698
2020-05-08,1.0548411396709079,0.8019290164130903
2020-05-11,1.0565459238696662,0.8030300231276939
2020-05-12,1.0567323694038004,0.8030155789270156
2020-05-13,1.0540859200883874,0.8015647667489435
2020-05-14,1.0556289395952392,0.8022108673082294
2020-05-15,1.0506012919462777,0.8180043916896755
2020-05-18,1.0500215836802835,0.8184636925180023
2020-05-19,1.0594226462001834,0.8185806940273137
2020-05-20,1.059043000571908,0.8164631524055238
2020-05-21,1.0612577601704953,0.816432920236414
2020-05-22,1.0607959141105874,0.8167790940489263
2020-05-26,1.0663942125752044,0.8145430949179729
2020-05-27,1.0702071985842712,0.8119321908555651
2020-05-28,1.0861556414929632,0.8212245189644222
2020-05-29,1.100539570891061,0.8343908005961839
2020-06-01,1.1044728206662398,0.8312072865275517
2020-06-02,1.1170562322208144,0.8364207820566051
2020-06-03,1.1148129129908844,0.836283146047079
2020-06-04,1.082972088525528,0.8220985118892414
2020-06-05,1.1040708548198894,0.8308751725060036
2020-06-08,1.0948875945086476,0.8238566285049856
2020-06-09,1.049248210513083,0.7896395325235448
2020-06-10,1.1041311658125859,0.8013141247559733
2020-06-11,1.1075969137328032,0.7472603108597109
2020-06-12,1.0938338580776,0.753677151767224
2020-06-15,1.01739387387751,0.7498008314462641
2020-06-16,1.019576134310698,0.7553469441344032
2020-06-17,1.0768896484840143,0.7927493240639296
2020-06-18,1.0677613968212762,0.7849579119390674
2020-06-19,1.0214932032517052,0.73289407871589
2020-06-22,1.0060180832125936,0.7474291204161354
2020-06-23,1.0526273388171705,0.7539446697309267
2020-06-24,1.008021847358746,0.7509152988629714
2020-06-25,1.0288575048906003,0.7722157328318323
