Date,ICLN,XLE,SPY
2018-01-03,-0.21165166004758837,1.486483993697973,0.6305234143320079
2018-01-04,-0.7442999904060174,0.6018285738438659,0.42059568750235704
2018-01-05,0.3196708057041024,-0.040004094549427674,0.6642025110606126
2018-01-08,1.4783911793289946,0.5984524743772196,0.18272540664961556
2018-01-09,-0.20986368927719853,-0.25223261293238763,0.2260801593111456
2018-01-10,-0.2102824958292426,-0.11972923116265047,-0.1531150039408637
2018-01-11,1.9802404031392138,2.028792861154116,0.7269329059511135
2018-01-12,-0.3100888891893181,0.960439477379518,0.6498024847602148
2018-01-16,-0.41489391433144557,-1.2738887017617357,-0.34240160172670114
2018-01-17,0.6217192665515697,0.8726662020197744,0.9486580394585196
2018-01-18,-0.7257568470882688,-0.8203611306157323,-0.16827739414985468
2018-01-19,0.2078780627711666,-0.13085675368503416,0.45396281927450866
2018-01-22,0.0,2.137251303524607,0.8097875845140694
2018-01-23,-0.31196821255842994,-0.15389731529454623,0.21204298044592076
2018-01-24,-0.4175595003901579,-0.2699212879875305,-0.038812026853556045
2018-01-25,0.3133162182496138,-0.7881643808464249,0.042306267522211304
2018-01-26,0.0,0.5433632819979972,1.1511703482923494
2018-01-29,-0.313316218249613,-1.521019435304356,-0.6652300451927876
2018-01-30,0.0,-2.0378922516451143,-1.0309728417146773
2018-01-31,0.10454785186167748,0.0668136281020195,0.049665756759134864
2018-02-01,-0.5238357249367572,1.0234603434676333,-0.11358965982763249
2018-02-02,-2.230552997504348,-4.268608290749998,-2.2010097463251257
2018-02-05,-3.1644990989886317,-4.285973279621266,-4.272245911960818
2018-02-06,0.8830433571593866,0.7891681979335341,1.951072911656843
2018-02-07,-0.5510009540687945,-1.6862831885708849,-0.543968581745175
2018-02-08,-2.6877260203980766,-3.0698901733321975,-3.8230574682954113
2018-02-09,0.45300193464784577,-0.07499888889317874,1.4910070905801405
2018-02-12,1.7917554240527187,1.6217197800832108,1.4577540452192947
2018-02-13,1.3230859161865303,-0.41406557223030976,0.2484254784253379
2018-02-14,1.3057739611021388,1.441798050129089,1.3406083656350545
2018-02-15,2.139107664715048,-0.2486020802618043,1.2679266591367662
2018-02-16,0.42238715938843885,-0.2492376259811874,0.02930538017213475
2018-02-20,-0.42238715938844806,-0.5446530638946223,-0.6280950349592946
2018-02-21,0.5277283172669547,-1.6969867209148388,-0.4986720370279429
2018-02-22,0.21028249582925185,1.0899796959802652,0.12952241573374443
2018-02-23,-0.6322466453023029,2.144936599315581,1.5813477046345146
2018-02-26,1.2604986744619875,0.5941796655849902,1.1545510365471927
2018-02-27,-1.472150334509586,-1.3089175951378478,-1.2564964047852385
2018-02-28,-0.8510691607297471,-2.325210825017351,-1.0181586960832167
2018-03-01,-0.6430776644577472,-0.14991929808251092,-1.464751467570454
2018-03-02,0.6430776644577452,0.46411359520292855,0.5141400164624197
2018-03-05,0.3200231578521577,1.054876079467633,1.1491701429076355
2018-03-06,0.7426976629251815,0.05909857047108898,0.25321066942289333
2018-03-07,0.21118204664651036,-0.7561579455933337,-0.03670207500692324
2018-03-08,-0.10554093075402979,-0.029732753308776175,0.48278399170430897
2018-03-09,0.7364692186870355,1.8876322895108568,1.7252545013233342
2018-03-12,0.522740402047489,-0.02920127150031709,-0.12560467398782674
2018-03-13,-0.2087683663879284,-0.7186324253854315,-0.6483481679268243
2018-03-14,0.20876836638792653,-0.5905039672980784,-0.5144738316598533
2018-03-15,0.10424328214055147,-0.5195618720182509,-0.10907705157838016
2018-03-16,-0.7318604753766415,0.887904540075911,0.10842213788373525
2018-03-19,0.5232651310711084,-1.5571762515133374,-1.3622869623961924
2018-03-20,0.8316169889609543,0.8415249301919081,0.1699285174699508
2018-03-21,0.3100888891893112,2.5848858780840063,-0.1921013625165222
2018-03-22,-1.7699579073099727,-2.06256470096175,-2.5314980554015527
2018-03-23,-1.3749443082274837,-0.6121691222627232,-2.154493902753814
2018-03-26,3.454021506618052,1.781281032824698,2.6991221362618303
2018-03-27,-1.5552414734538094,-0.946087862142584,-1.7157961425170256
2018-03-28,-0.9449003235925606,-1.9648176812776519,-0.2959063915000122
2018-03-29,0.42106459865579654,2.0835853504995976,1.2696702877752128
2018-04-02,-1.4815201644215144,-2.0230055686558153,-2.182113073602138
2018-04-03,2.318367537886743,2.1119688242094,1.2735731968485002
2018-04-04,0.9331105338447285,-0.1334705710558466,1.0642195974974824
2018-04-05,0.7198085049455056,1.7798218989316192,0.7860947710684633
2018-04-06,-1.4447913084662736,-1.8243650758724528,-2.2537924890754084
2018-04-09,1.3422687822455583,0.4740062584971846,0.4916519991161926
2018-04-10,0.6134989239362757,3.25659300452966,1.5775011881726506
2018-04-11,-0.3063008885490467,1.038747109747095,-0.5255917811058729
2018-04-12,0.5099778642408838,-0.014134865918988361,0.8193422593498099
2018-04-13,-0.9198146383890665,1.098303306651403,-0.29375047824395045
2018-04-16,-0.6179107769330439,1.0170458732613346,0.8188045064337143
2018-04-17,0.7205495156939984,0.38740470841495744,1.064170669437347
2018-04-18,0.9188535901368108,1.5618806679311967,0.07400920243090196
2018-04-19,-0.10167769050868354,0.12226416944240215,-0.5563027974552835
2018-04-20,-0.40773682185193133,-0.47634164259181,-0.851591425025691
2018-04-23,-0.8205393936794774,0.6120172553521248,-0.014942505870489594
2018-04-24,-0.7235063381306828,-1.0769385956464244,-1.3559167663985525
2018-04-25,-0.31169970874828856,0.7918421533961351,0.2468567657728914
2018-04-26,1.24095645174261,1.444465499264005,1.0114675275184815
2018-04-27,1.7321081088146715,-1.0644733337676884,0.09380953400662337
2018-04-30,-0.5063410688310839,-0.013577161610190156,-0.7720313671767698
2018-05-01,0.10146049193218365,-0.6115182498216831,0.1775464701181459
2018-05-02,-0.5083786969398444,0.4081013901667545,-0.674027251713008
2018-05-03,-0.20405984616009842,-0.23104337801150648,-0.22060876186877884
2018-05-04,0.20405984616008815,0.4886846697428105,1.2863494988088855
2018-05-07,0.5083786969398394,0.13530107645599226,0.33773507081972354
2018-05-08,-1.2245163596370794,0.7812609952662151,0.0
2018-05-09,0.9198146383890705,2.0189103739552983,0.9619658602072892
2018-05-10,1.814555217426019,0.746704387938725,0.9307061521502871
2018-05-11,-0.8024008276254208,0.1434891424804195,0.3046583844579687
2018-05-14,0.5022612266291304,0.6883494508249912,0.04763537046318906
2018-05-15,-0.30106467918536706,0.02587723291660914,-0.691093412640494
2018-05-16,0.3010646791853724,0.34878983885600773,0.41959272473564163
2018-05-17,-0.30106467918536706,1.497422455717312,-0.08446212532115306
2018-05-18,-0.8072590086128644,-0.777924451152154,-0.2503277860096421
2018-05-21,1.2084846423055982,1.0189837971912066,0.7490417648888616
2018-05-22,0.2998288901258996,-1.339514933409885,-0.2783840328628405
2018-05-23,-0.39998984463325965,-0.012900379767181145,0.2747583599653544
2018-05-24,-1.2097138951817366,-1.6578388832004833,-0.205077004809704
2018-05-25,-1.2245163596370794,-2.6332447522363602,-0.2385742500863411
2018-05-29,-1.5520010559491215,-0.30892507821966264,-1.1567757333954645
2018-05-30,1.6546397947100868,2.9813081778161816,1.325668628326141
2018-05-31,-0.4111003159032952,-0.7600116628364063,-0.6144829503640284
2018-06-01,-0.5162745520108222,0.4724238413741186,0.9769785311281081
2018-06-04,-2.3037673234705363,-0.8678735823109339,0.47401062737472166
2018-06-05,-1.4941468251874848,-0.2379811722708762,0.07274163075448427
2018-06-06,-0.10759627435411806,0.4754471656444717,0.8325639612747299
2018-06-07,-0.9734721784650293,1.5037867802830645,-0.01081276007585998
2018-06-08,0.7579779108882617,-0.1948687078172921,0.2952095109832636
2018-06-11,-0.6493529310548343,0.5187920846759619,0.1329265221338766
2018-06-12,0.0,-0.7661670058682851,0.12914713775525427
2018-06-13,0.0,-0.37875639096335456,-0.31957894898627365
2018-06-14,-0.21742635213844239,-0.1440857807850363,0.2514456277396223
2018-06-15,-0.3269524982049877,-2.171171637407948,-0.12765968412901826
2018-06-18,-0.5473585619893183,0.992748274970073,-0.2058667866301765
2018-06-19,-0.5132118653224332,-0.22720850537358483,-0.3840412689656741
2018-06-20,0.0,0.44057073910377714,0.17044355286062338
2018-06-21,-0.6733787859175148,-1.8689738916622234,-0.6288380227442646
2018-06-22,0.7851867613935365,1.9754809676029894,0.18213842779941408
2018-06-25,-0.560258578667594,-2.029764586375551,-1.3706226110240747
2018-06-26,-0.9029200272885372,1.2549608530791119,0.22116267924582886
2018-06-27,-1.8307028082648589,1.3321070345980388,-0.8318831020816202
2018-06-28,0.0,-0.13240576161580334,0.5701160619025387
2018-06-29,0.8050537793945769,0.6208441890235501,0.14386814705563375
2018-07-02,0.0,-1.4858424450702556,0.21358119951111004
2018-07-03,0.4571693112708045,0.6262209211765071,-0.3537625514259411
2018-07-05,0.22779425882849944,-0.10631605907359942,0.8124913522927124
2018-07-06,1.0186773033336107,0.6097652955828741,0.8422743357338993
2018-07-09,1.3422887088737856,1.4822924382341955,0.8963907600935113
2018-07-10,-0.3338838845466258,0.7394068933528971,0.35921043533575336
2018-07-11,-1.233899692603411,-2.142429208017716,-0.7341442541617299
2018-07-12,1.2338996926034136,0.17148950922436235,0.9024871013579747
2018-07-13,-0.5590058769804027,0.525906332585544,0.07877790832351614
2018-07-16,-0.44939894734674624,-1.1606623853788005,-0.08952180371219459
2018-07-17,0.0,-0.3987631878630573,0.40372011377804423
2018-07-18,0.2249281827259488,0.06656510185322814,0.21016816070406427
2018-07-19,0.0,0.026625064684507174,-0.3778563440929327
2018-07-20,0.5602585786675832,-0.3465725217560226,-0.11437219936797441
2018-07-23,-0.11180797547601624,-0.4415888246584532,0.18576468131034865
2018-07-24,1.2229137580521072,1.2528210600573904,0.5019329426465062
2018-07-25,1.6438998507724492,0.830972360256319,0.8486454309420289
2018-07-26,-1.3129508454060748,1.0843328286546294,-0.23617782777440166
2018-07-27,0.2200257475775542,-0.42973486357247387,-0.6799474314677202
2018-07-30,0.21956586424311575,0.818796733322092,-0.5237062887681196
2018-07-31,-0.10975745980565603,-0.18134230636920567,0.4917243298635612
2018-08-01,-0.5503334202328272,-1.3971947646075036,-0.16720572206549458
2018-08-02,-0.4424976527954514,-0.5538114011815717,0.5432669580340561
2018-08-03,-0.5558398039955785,-0.5170030838889385,0.4275756326128889
2018-08-06,-0.3350260384096392,0.3714790952519526,0.3660274285154432
2018-08-07,-0.11189763528180344,0.7387732088130278,0.32970245071888904
2018-08-08,0.0,-0.72556406697344,-0.042023558977094026
2018-08-09,-0.22423088834970933,-0.9311027647345861,-0.1366926278494637
2018-08-10,-1.9264253812922307,0.6128595162023792,-0.6723041625341728
2018-08-13,-1.0350493947503419,-1.2832491489180369,-0.37500628211999054
2018-08-14,-1.631746238609057,0.24182865193295425,0.6360291661826325
2018-08-15,-1.5394095123833225,-3.551765077146666,-0.7495555740551985
2018-08-16,1.1862606221731544,0.720504916216122,0.8058928517514496
2018-08-17,0.5878698834709616,0.2482015073072455,0.35142840850511253
2018-08-20,1.3970252453482706,0.6725693971658462,0.21376795017244285
2018-08-21,1.035049394750354,0.5049007967272748,0.23427175719961593
2018-08-22,-0.2290869131515207,1.1906352983166577,-0.0594085257265085
2018-08-23,-1.2694949030088098,-0.47186383710272645,-0.1328645521807705
2018-08-24,0.9248714237832684,0.727091376085009,0.6000268490036539
2018-08-27,0.9164139492211889,0.7351651776442322,0.7864423798726751
2018-08-28,-0.4571693112707988,-0.4270953282487728,0.04828716187321111
2018-08-29,0.5710952067578052,0.613371224368178,0.5366555854197052
2018-08-30,-1.491678847081489,-0.2795548561451644,-0.40567062403516196
2018-08-31,0.805962481598827,-0.7761371939915888,0.003434372574814455
2018-09-04,-1.5020447484688082,-0.21515547960360387,-0.17233779477949424
2018-09-05,-0.5837640206176674,-0.13470672639320203,-0.26953182429352673
2018-09-06,0.0,-1.8641372423328604,-0.3014544814885207
2018-09-07,-0.5872042883593867,-0.013739490582827732,-0.19452418080455255
2018-09-10,0.0,-0.04121505276286773,0.17367290518130923
2018-09-11,0.35274610069550105,0.9437333795491207,0.3292283520361454
2018-09-12,0.23445818766387938,0.5159440303494477,0.02417774423673352
2018-09-13,-0.5872042883593867,0.040625201400436725,0.5897617381523768
2018-09-14,-0.2358530884106073,0.5265589511355964,0.017186667821649543
2018-09-17,0.23585308841061792,0.1614696759812255,-0.5308379857341662
2018-09-18,1.170968308977057,0.6566096102003648,0.5411556595936238
2018-09-19,0.3486284120124077,0.306721221558781,0.10647103650888196
2018-09-20,1.0386939691855719,0.026649988075931687,0.807131215520885
2018-09-21,0.34380928042235637,0.65860094896605,-0.09139578129037232
2018-09-24,-0.9195195338212274,1.4541031890630187,-0.33275701236938177
